CARDID,COMPANYID,CREATEDAT,CURRENCY,ID,ISACTIVE,ISSUERTYPEID,MERCHANTID,STATUSID,UPDATEDAT,USERID,AMOUNT_USD
9dfde958-9957-4dc5-9d8c-6e7d1174bb62,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-17 00:22:10.000 +0000,usd,26aa22d0-2c4a-4df5-8502-2c62e11b4822,TRUE,1,5bb8fa44-83bd-4f95-9a0d-2dbd8989b393,1,2021-09-17 16:53:30.823 +0000,e9208d42-cc42-4e31-8f8f-3f20603f7fec,15.479505131
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-07-04 02:14:30.000 +0000,usd,45446167-8c1f-47ca-b8a4-c0e93db14f50,TRUE,1,08f4003a-01b7-4b7c-9984-3799b6c02335,1,2021-07-05 15:57:06.160 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,153.175975947
ec46332c-78f6-4117-bb51-65921a4121de,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-12 10:44:16.000 +0000,usd,c73f8543-290a-40b5-b7c4-b1c569fb32a6,TRUE,1,af45dabb-930b-4439-bf9f-5682f259c14c,1,2022-01-14 17:50:51.803 +0000,98e6a7af-e215-41e1-a407-edde0ee6bdd7,1490.643243725
d3ffef49-08d8-4b88-b191-e5650c4feecb,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-03-01 13:49:08.000 +0000,usd,98ebd3f1-5cf6-4ade-9bd9-4fe27c8c8af6,TRUE,1,dad6e718-53f6-4121-a941-1d153f81f942,1,2021-03-02 15:16:38.327 +0000,51ad01ee-2d16-4e56-b2eb-28d34c6a41f5,932.805996489
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-26 13:20:08.000 +0000,usd,b5b07a73-c3bf-40b1-9efc-2a83b32b133c,TRUE,1,1914d9e4-333f-43a9-979a-1ecdcf34e978,1,2021-09-28 15:28:39.450 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,75.349919768
5a6010a5-70da-4f43-aaa9-4c40c11ff16c,2030d3a6-5063-442a-93ad-2625ad66b2bf,2022-02-05 16:31:41.727 +0000,usd,aa696a1c-b01a-4f69-a68c-5fe38fc2b7f8,TRUE,3,1bd7ecb1-f94e-4cef-a63b-39bb713c6054,0,2022-02-05 16:31:41.833 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,108.319839824
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-12-08 02:26:57.000 +0000,usd,00d4a692-14f3-4a00-9d3a-51569a1b501a,TRUE,1,b595cc0d-1973-4100-ba2c-a9d37978dd25,1,2021-12-08 17:52:58.407 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,21.729699339
1b37f51d-e565-40a4-8a96-447084d27a76,4c539af2-d038-4918-b717-f78f5490838d,2021-12-08 06:04:35.497 +0000,usd,67ef9e08-3423-44e3-bef6-c66aee6c95fd,TRUE,3,f6faa660-af2a-438e-9004-e150be1e20c0,1,2021-12-09 06:36:23.140 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,0.4235522964
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-31 02:18:06.000 +0000,usd,498851ba-730a-46c4-bd41-6287ec1f7628,TRUE,1,244009fc-09cf-44a4-935a-28709a6f0fed,1,2022-01-31 17:49:12.623 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,214.901201973
649acabb-6181-492c-b99b-52cea43c6939,4fde2b19-bb01-47c3-9892-368975aa205b,2021-11-18 21:35:42.403 +0000,usd,dc0819ae-3a84-476b-a542-4dc5cd9cae5f,TRUE,3,bd214090-142c-4506-88e9-eef040a2837d,1,2021-11-19 06:50:11.903 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,76.529927555
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-07-29 15:37:16.000 +0000,usd,dafb46ef-6b48-48d5-b19d-35ebf20c8f5f,TRUE,1,e76ae834-5cde-464a-8eaf-cc064a940b32,1,2021-07-30 15:59:47.310 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,76.835521942
2d00b970-ec7c-49ee-aae6-ac7525043a74,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-02-06 11:50:46.000 +0000,usd,d200fc3d-a816-422d-8e38-7e28d10b4ea9,TRUE,1,ed33bc71-136d-442c-992c-257ab7a72078,1,2022-02-07 16:24:42.327 +0000,46d86c1a-9368-4e38-8c8b-c1593b90cf8f,21.498728121
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-06-27 12:37:21.000 +0000,usd,ecf5984c-da91-4536-b9ef-459ac21e8ba8,TRUE,1,73c36564-c516-4db8-a3d1-1af7f9e06fd1,1,2021-06-28 15:02:29.567 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,0.6362646512
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-06-23 07:24:45.000 +0000,usd,11016180-4671-45e9-b1b6-489196c74ae1,TRUE,1,57055287-1743-43bf-9655-5d8b0741bf9f,1,2021-06-29 14:43:54.603 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-0.1948058372
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-06-16 17:49:11.000 +0000,usd,7f5b4ce4-6f8c-4073-855f-53751ba66546,TRUE,1,7164016e-c6ad-47f3-a7bc-354be32995e3,1,2021-06-17 15:37:12.923 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,593.01683819
9dfde958-9957-4dc5-9d8c-6e7d1174bb62,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-19 11:13:11.000 +0000,usd,3611e803-c31f-484d-96e7-bf35ec50b198,TRUE,1,34aa3a30-a604-45ac-9668-ea24b1a97b11,1,2021-10-21 16:45:53.017 +0000,e9208d42-cc42-4e31-8f8f-3f20603f7fec,1271.31533089
6aea59ba-778f-4ba2-b9b7-ced9d4913f13,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-11-03 16:37:40.090 +0000,usd,d83d4d20-3149-45b1-84f8-d1bb994e5587,TRUE,3,e9923670-b1d1-43c2-bd23-718f70d8d175,1,2021-11-04 06:36:15.873 +0000,e65ea6b3-b5c5-46b3-b972-a104795e7472,-0
a90b0608-00ee-485e-ad89-1c2ece5b1598,4c539af2-d038-4918-b717-f78f5490838d,2021-09-16 16:17:36.967 +0000,usd,1996f63d-e61e-4aad-91e1-d82c65e27eda,TRUE,3,a7867c7e-dfeb-4e21-8aa2-62a91f0a7458,1,2021-10-08 15:13:24.123 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,0.4623173819
78872663-1d1a-4c5f-a222-0daad215d79c,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-08-14 20:00:17.000 +0000,usd,b400ab67-5f08-4d1a-aeb2-8d66cb3991c2,TRUE,1,4c57cc4c-f082-414f-81cb-7efe9a93f2f8,1,2021-08-15 15:28:23.740 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,208.314794647
e109bfa3-cee6-4cf0-a6f1-b6d3068ffe04,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-10-11 23:05:03.030 +0000,usd,9303c733-499c-4f2d-8624-aa62fefcfd47,TRUE,3,66299512-6469-41c8-ac98-89326dd5f382,1,2021-10-12 05:41:51.293 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,61.63871232
2d00b970-ec7c-49ee-aae6-ac7525043a74,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2020-10-22 04:11:09.000 +0000,usd,94095057-815d-4bbd-950d-0cb711756751,TRUE,1,c5917215-bbb8-4de7-ac06-6487d2cbaa95,1,2020-10-24 18:41:28.613 +0000,46d86c1a-9368-4e38-8c8b-c1593b90cf8f,1311.907084037
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-08-13 18:05:59.000 +0000,usd,87553117-ab6b-4c3f-b58e-f6e2cf5210c9,TRUE,1,5e9eb2da-6ce1-4c78-9fb1-f71a7f22785e,1,2021-08-14 16:45:04.703 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,94.6342787
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-10-26 16:17:10.397 +0000,usd,6213fff0-a75d-49ce-aee8-f25b7f1aadc0,TRUE,3,046128da-b314-436c-b178-8c954d7f35a4,1,2021-10-27 05:34:47.270 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,3.403824425
167d8c00-9c33-4457-ae6b-b4d01f962d83,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-05 08:25:10.000 +0000,usd,80e00936-22bd-4095-89ee-816d0ab1eabf,TRUE,1,a17b342a-8f27-4282-9b68-502d6f100b67,1,2021-09-07 02:29:10.447 +0000,ce5f5887-aef4-441a-aaba-882290c290a0,89.388470411
29e30978-fc9f-47a7-8da4-2f1fa5696b18,4fde2b19-bb01-47c3-9892-368975aa205b,2022-01-26 16:15:28.000 +0000,usd,1cef4789-687a-4c56-af19-9c9de4587ec3,TRUE,1,dcd2de3a-559f-423d-a161-4fcfacab056b,3,2022-01-26 17:38:05.737 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,-0
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-08-23 02:23:25.000 +0000,usd,1976fe18-593a-4ac6-88d1-55e34e6c6752,TRUE,1,aac7c86d-60f2-4747-b8fa-5098ea814ae8,1,2021-08-23 16:13:30.387 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,61.991062612
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-06 13:39:00.000 +0000,usd,fa0413e7-0dc8-4fe5-a9b6-e627c7ceb9d2,TRUE,1,19766642-dea1-4a9f-8231-c1d2db83f4be,1,2021-10-09 14:19:34.767 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-9.786393028
pmco_5941c0ec-f9c1-4c4f-9157-af44d3b595e1,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-07-23 21:52:18.000 +0000,usd,pmco_c75314b1-461d-42fc-9269-fd4b0113ca36,TRUE,2,pmco_cc38f2ab-7604-4c0f-9553-bf579d152269,0,2021-07-23 21:52:18.000 +0000,c733ab66-2124-4d27-88dc-da946f2e89fd,13.020111665
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-19 02:18:09.000 +0000,usd,e60cc1a4-2375-4ed6-9244-16e2f842fde1,TRUE,1,2e2425d3-934e-4897-864a-92a73d80ea91,1,2022-01-19 18:19:51.133 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,27.213836486
9af519e1-fa10-4ae4-912e-d450d33fa9f1,4c539af2-d038-4918-b717-f78f5490838d,2021-09-29 02:47:42.000 +0000,usd,c425ab51-133d-4213-9cca-3dae3c0cac28,TRUE,1,3090eb54-3808-44b3-b06b-ba74bbb640d1,1,2021-09-29 15:58:19.787 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,3.439021976
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-12-11 16:14:55.747 +0000,usd,d188fcc4-0cfa-4d44-b899-a6a518402923,TRUE,3,cc1336e7-faad-46bb-98f4-e584d0616f97,0,2021-12-11 16:14:55.890 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,10.110311497
e7e4e034-4602-4760-b2f9-c66674edd14e,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2020-12-21 06:33:32.000 +0000,usd,dfe193dd-4ed4-4e2f-bf35-083a2994c150,TRUE,1,a9912f61-ee10-4268-9f50-4b9cb5f50b7a,1,2020-12-22 16:38:26.953 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,160.895218309
131e6793-1be8-4995-873c-1602db8b4cb6,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-07-06 16:42:12.927 +0000,usd,c650eb3b-1471-4ad0-a9fa-9590be3c83c6,TRUE,3,91f79fdc-e175-40ce-bb2d-b99e0679b3b2,1,2021-07-07 05:32:21.957 +0000,e65ea6b3-b5c5-46b3-b972-a104795e7472,0.01316625175
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-22 23:15:28.000 +0000,usd,bcd38349-0427-4e08-9c58-eecf6b812693,TRUE,1,59136f5b-4a32-4b0f-9c60-5d780c0936cd,1,2021-09-23 16:28:46.547 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,67.251329598
pmco_5941c0ec-f9c1-4c4f-9157-af44d3b595e1,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-07-21 16:08:14.000 +0000,usd,pmco_d19e526f-72f7-4e50-a454-d0ff75bef6db,TRUE,2,pmco_2790305b-c5b9-4852-84b8-0d57a3e56c38,1,2021-07-21 16:08:14.000 +0000,c733ab66-2124-4d27-88dc-da946f2e89fd,3.07089997
9af519e1-fa10-4ae4-912e-d450d33fa9f1,4c539af2-d038-4918-b717-f78f5490838d,2021-07-28 14:29:04.000 +0000,usd,149197a6-5391-4c10-829b-9cfda9745c5e,TRUE,1,aed6c831-aded-4467-945e-5a10e510ada9,1,2021-07-29 15:45:41.623 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,1.141850173
ebbb5e58-6433-4a73-90f8-2750384e9ab0,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-05-23 15:26:37.000 +0000,usd,151d790c-09a1-4df8-8ff3-5bf60437c0f6,TRUE,1,1a9589d8-3100-4370-953b-9d1c142bd82a,1,2021-05-24 14:29:47.223 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,333.296034388
044d6e78-a3d6-46c3-b353-cd498755818a,4c539af2-d038-4918-b717-f78f5490838d,2021-12-19 07:27:48.133 +0000,usd,7630c69f-9a35-41f9-857c-adbb3060cd50,TRUE,3,7e32f2b9-6a14-40ef-8b0f-5fec4c565c90,1,2021-12-20 06:32:38.720 +0000,cc7197f7-bdd9-454e-90b8-fa551758d010,26.17486818
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-04-11 20:21:09.000 +0000,usd,97de801b-a12a-48a1-b1de-5ce3ff8aebef,TRUE,1,c5dd4883-53d4-4b90-8692-42acc928f476,1,2021-04-12 15:29:58.260 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,431.478812371
pmco_761fcf54-d0a8-4ee0-a17b-eaaba44b7278,4c539af2-d038-4918-b717-f78f5490838d,2022-01-04 00:54:06.000 +0000,USD,pmco_e8c83f97-8f48-4131-9f92-eb9dac7eaa1a,TRUE,2,pmco_e331c1ab-9cd9-46ec-b99c-6cefa4fbc5b0,1,2022-01-06 08:02:04.740 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,27.556024491
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-05-13 16:36:20.000 +0000,usd,87d8729c-eb1b-4104-a0c4-2a41312b1417,TRUE,1,f8aed59e-ce90-4659-8b4f-e4464fd8fc00,1,2021-05-14 15:53:57.163 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,138.101790214
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-12-08 18:13:08.177 +0000,usd,cb80f4a9-5752-4b1b-a441-602d7db037ec,TRUE,3,c4c94a9f-e03b-47fe-8826-f126f04e953d,1,2021-12-09 06:50:19.370 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,0.2409046345
b1316c88-7b37-422f-a082-0ba77c395fb3,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-03 11:23:11.000 +0000,usd,a60b49eb-9fa0-4902-bf8e-3ca7a67c0636,TRUE,1,88a90d0a-bcfe-4f2b-9224-0f3b0e118e31,1,2021-09-05 02:42:17.307 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,61.023926012
9af519e1-fa10-4ae4-912e-d450d33fa9f1,4c539af2-d038-4918-b717-f78f5490838d,2021-10-03 03:44:17.000 +0000,usd,70edd1ec-3b62-476c-8d49-0245bd4424bc,TRUE,1,0deba91d-aaca-4512-a8a2-702ad7712d9d,1,2021-10-04 16:35:03.910 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,105.454118663
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-07-27 02:13:06.000 +0000,usd,1a2c1f12-4a97-4ffb-8693-32bebdf36487,TRUE,1,1302abd0-1276-4eef-b48c-97803be48d6a,1,2021-07-27 15:50:46.400 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,141.062262835
649acabb-6181-492c-b99b-52cea43c6939,4fde2b19-bb01-47c3-9892-368975aa205b,2021-12-18 21:35:56.833 +0000,usd,60eba46c-612e-45c4-9b62-9e3beb39be6d,TRUE,3,42fb8a84-e12d-4ed7-a7a4-aa9358358798,1,2021-12-19 06:40:17.523 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,59.777037462
0ae03009-e95d-43b3-a607-39344965503c,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-31 05:59:08.000 +0000,usd,2a5a5d80-c555-4694-aaaf-2b57a0b4ee81,TRUE,1,ae7916bf-213b-4af8-b151-086123712e98,1,2021-11-01 16:27:16.563 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,22.20619828
00408797-1315-4753-9de6-bb74b5fbbc02,4c539af2-d038-4918-b717-f78f5490838d,2021-08-09 22:01:58.000 +0000,usd,c6cbef6a-fc8f-4975-b05a-59ff98c88b13,TRUE,1,afab5e83-c761-4311-adb0-ab4d7466ffb6,1,2021-08-10 16:06:52.547 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,223.129677237
48e0fca5-0b2c-4861-933c-7e220231f03c,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-10-01 22:23:01.840 +0000,usd,663b7844-7695-4f20-8b7b-04420c486860,TRUE,3,b523b912-d5eb-4f1e-9924-1c68c88068c0,1,2021-10-08 18:17:58.393 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,18.101378817
b139ca92-cf1a-4069-8c71-c205fee006f3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-10-25 15:26:14.000 +0000,usd,f381d130-62fd-4929-951b-c78e82c59a06,TRUE,1,fd88dfb5-5fdd-424c-a4bb-30c047df45a4,1,2021-10-27 16:11:56.593 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,2.881207558
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-02-03 02:12:41.000 +0000,usd,e2221059-74df-4305-91d5-8cd29a6e007e,TRUE,1,39ec2b89-c35e-419e-9c1d-bbae388b875c,1,2022-02-03 20:03:32.763 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,44.245781565
00408797-1315-4753-9de6-bb74b5fbbc02,4c539af2-d038-4918-b717-f78f5490838d,2021-09-29 21:19:27.000 +0000,usd,159d2c75-6957-4eef-bf2a-d7df67a7936c,TRUE,1,4f3f9b58-88b5-4c21-95e3-db082bfd9cd0,1,2021-09-30 16:08:16.683 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,0.2693926324
pmco_761fcf54-d0a8-4ee0-a17b-eaaba44b7278,4c539af2-d038-4918-b717-f78f5490838d,2021-08-13 18:40:47.000 +0000,usd,pmco_71403396-44a0-4558-bb94-62dc9b7ea255,TRUE,2,pmco_5b71ed2a-3631-49c2-8798-3e27c4f530e5,1,2021-08-13 18:40:47.000 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,2.084461586
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-04-23 17:26:36.000 +0000,usd,fec99838-9fb5-4528-abb7-db947363f0c0,TRUE,1,2ec26679-0d2b-42a0-9089-d65d9cb4cdc5,1,2021-04-24 15:47:31.480 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,120.90070041
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-19 14:15:58.000 +0000,usd,97ba688b-ec71-44ad-aafc-de3f0f5c4113,TRUE,1,3590cad2-a014-4517-a842-b0e824b134f4,1,2021-10-20 20:29:38.930 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,88.092000959
158e23c8-918c-4b61-83e8-983847aff5e0,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2020-12-08 11:47:40.000 +0000,usd,a280ad8d-8285-49fb-999a-10213411db43,TRUE,1,eeacd8f6-2348-486d-be94-fc46f1dc3b29,1,2020-12-16 15:40:56.070 +0000,ec3d04ec-aea9-4539-b743-14ec0c2e86e9,-29.789131577
e329c887-f350-426e-8a0f-3dc976e16173,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-07-14 22:09:23.000 +0000,usd,182d6db8-2ccd-4c18-925f-6b35f1e2c9b8,TRUE,1,4c8631fe-3f89-48e8-ad0d-1f4e2fd0ddc6,1,2021-07-15 15:10:30.287 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,189.456641473
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-05-22 02:24:28.000 +0000,usd,829f94b7-c514-4f94-8bf6-1e7470e6e558,TRUE,1,59c01066-5aa2-4c33-b030-b848329f40b2,1,2021-05-23 15:42:06.303 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,86.363348982
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-11-12 02:19:15.630 +0000,usd,d5690522-cc36-4123-a8b0-121e2faa7b0f,TRUE,3,a6d2345a-ad94-44aa-85be-d23587cb1873,1,2021-11-12 07:03:19.830 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,6.533714123
9968b2c7-1671-4161-8377-75924047b628,a7fd84bd-e13c-49c2-9b08-074c3478d168,2020-08-30 20:32:31.000 +0000,usd,507606e7-ea1e-4cc7-bbaf-ebe00984d51a,TRUE,1,f9715d8d-cc6e-40b0-ae7e-0e5faf84b48f,3,2020-08-30 20:32:38.963 +0000,e65ea6b3-b5c5-46b3-b972-a104795e7472,-0
167d8c00-9c33-4457-ae6b-b4d01f962d83,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-03-31 12:29:49.000 +0000,usd,04e37b35-d728-4d42-8ac1-45e2a71043f6,TRUE,1,329ac703-4a6b-4c04-a527-15eec749cec6,1,2021-04-01 15:39:56.773 +0000,ce5f5887-aef4-441a-aaba-882290c290a0,3.130718399
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-06-06 18:08:12.000 +0000,usd,8a6e5968-4405-4b5c-b221-3fd9a0245647,TRUE,1,e8ca26ab-ad37-4afd-bf94-de3a1a71cfc6,1,2021-06-07 14:44:29.943 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,755.046275881
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-04-26 02:16:56.000 +0000,usd,a897bc27-f02b-4412-9f55-95a8b2609a54,TRUE,1,e67a6f67-1564-4ce7-aeca-978efc522311,1,2021-04-27 15:17:30.167 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,67.028295115
29e30978-fc9f-47a7-8da4-2f1fa5696b18,4fde2b19-bb01-47c3-9892-368975aa205b,2022-02-02 03:35:14.000 +0000,usd,46d429ab-ba35-484c-8c6b-b4f5bfe22fe9,TRUE,1,2e3a3aaa-d830-4438-ab4b-5bc850038fd6,1,2022-02-02 17:32:10.997 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,1.900861744
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-04-27 12:01:40.000 +0000,usd,5c99d167-4198-40c2-998d-6894a4d34cb7,TRUE,1,f6a4443a-4eb1-4a7f-bdc1-ed3d7a99c2c1,1,2021-04-28 15:14:35.473 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,105.821254777
8be91aca-4829-4fb8-9273-967adc4e09d6,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-05-25 02:45:25.103 +0000,usd,dcd9390e-7581-44b7-88d2-386afe54272d,TRUE,3,e70620d6-a770-42f0-a855-864019f6b1d5,1,2021-05-25 05:32:28.607 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,329.105113231
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-02-01 07:33:41.000 +0000,usd,1fdac908-c81c-4513-a644-8131223451eb,TRUE,1,4f02a3a3-5ae7-4626-9c72-da3c108f175d,1,2022-02-03 17:41:22.143 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,3.198451248
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-03 10:03:13.000 +0000,usd,72f6c336-4a1e-4eb7-9f2a-c6f47d77f371,TRUE,1,3e5a961f-3e78-45f6-939b-3f786828fbdf,1,2021-10-05 13:57:49.710 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-0.07782063043
c69ef270-1094-4049-9d22-7b80f0e996f8,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-03-09 11:31:58.000 +0000,usd,00a8d46c-2d96-4a70-8891-86691ea27a5a,TRUE,1,ecc65e2d-0ac9-43b2-bb94-4b158daa79a3,1,2021-03-10 15:02:20.893 +0000,70bd6228-51a6-43ba-828a-7063c3538a79,267.457571784
2e1b8a54-e4f9-4e8d-bc8c-8b2cf736e42a,4fde2b19-bb01-47c3-9892-368975aa205b,2021-12-11 00:17:46.713 +0000,usd,58964720-af91-43dd-818f-6c96f16e4887,TRUE,3,6fb669da-c3da-4b27-bcb2-3b5b53451392,1,2021-12-11 07:03:58.183 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,2.634093266
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-04-21 18:32:45.000 +0000,usd,60772735-48ed-46ac-81a0-faea82967689,TRUE,1,43d0c77c-ad54-4f37-8d03-680e2c447e58,1,2021-04-22 15:16:28.610 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,7.597036424
